School L,School H,pvalue
0.669987792887682,0.828168679091165,0.00159323794064763
0.918675446914562,0.954721871303848,0.176289139962638
0.805776599708247,0.884823042354117,9.8969433985306e-05
0.632782268532921,0.772134969709841,0.0186643503375577
0.861849590780825,0.904247064625645,0.212016857021153
0.760499369397947,0.837859687492341,0.00064591496286233
